Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
491,Phil Whelan,eng ENG,DF,Middlesbrough,23,1972,13,9,888,9.9,1,0,1,1,0,0,4,1,0.10,0.00,0.10,0.10,0.10,Matches
492,Adrian Whitbread,eng ENG,DF,West Ham,23,1971,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
493,David White,eng ENG,"FW,MF",Leeds United,27,1967,4,1,210,2.3,1,0,1,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches
494,Guy Whittingham,eng ENG,FW,Sheffield Weds,30,1964,28,26,2413,26.8,6,5,11,6,0,0,4,0,0.22,0.19,0.41,0.22,0.41,Matches
495,Chris Whyte,eng ENG,DF,Coventry City,33,1961,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
496,Derek Whyte,sct SCO,DF,Middlesbrough,26,1968,25,24,2091,23.2,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
497,Tommy Widdrington,eng ENG,MF,Southampton,23,1971,21,21,1743,19.4,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches
498,Jason Wilcox,eng ENG,"FW,MF",Blackburn,24,1971,10,10,837,9.3,3,3,6,3,0,0,0,0,0.32,0.32,0.65,0.32,0.65,Matches
499,Ray Wilkins,eng ENG,MF,QPR,38,1956,15,12,947,10.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
500,Paul Wilkinson,eng ENG,FW,Middlesbrough,30,1964,3,2,210,2.3,0,1,1,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Mike Williams,eng ENG,FW,Sheffield Weds,25,1969,5,3,258,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
502,Paul Williams,eng ENG,DF,Coventry City,24,1971,33,31,2751,30.6,3,0,3,3,0,0,9,0,0.10,0.00,0.10,0.10,0.10,Matches
503,Danny Williamson,eng ENG,MF,West Ham,21,1973,29,28,2477,27.5,4,2,6,4,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches
504,Clive Wilson,eng ENG,DF,Tottenham,33,1961,28,28,2520,28.0,0,4,4,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches
505,Nigel Winterburn,eng ENG,DF,Arsenal,31,1963,36,36,3238,36.0,2,1,3,2,0,0,6,0,0.06,0.03,0.08,0.06,0.08,Matches
506,Dennis Wise,eng ENG,MF,Chelsea,28,1966,35,34,2994,33.3,7,4,11,5,2,3,10,0,0.21,0.12,0.33,0.15,0.27,Matches
507,Ian Woan,eng ENG,MF,Nott'ham Forest,27,1967,33,33,2956,32.8,8,10,18,8,0,0,5,0,0.24,0.30,0.55,0.24,0.55,Matches
508,Chris Woods,eng ENG,GK,Sheffield Weds,35,1959,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
509,Nigel Worthington,nir NIR,"DF,MF",Leeds United,33,1961,15,12,1187,13.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
510,Alan Wright,eng ENG,DF,Aston Villa,23,1971,38,38,3420,38.0,2,1,3,2,0,0,2,0,0.05,0.03,0.08,0.05,0.08,Matches
511,Ian Wright,eng ENG,FW,Arsenal,31,1963,31,31,2734,30.4,15,2,17,12,3,5,8,0,0.49,0.07,0.56,0.40,0.46,Matches
512,Mark Wright,eng ENG,DF,Liverpool,31,1963,28,28,2416,26.8,2,1,3,2,0,0,7,0,0.07,0.04,0.11,0.07,0.11,Matches
513,Steve Yates,eng ENG,DF,QPR,25,1970,30,30,2697,30.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
514,Tony Yeboah,gh GHA,FW,Leeds United,29,1966,21,21,1880,20.9,12,1,13,12,0,0,1,0,0.57,0.05,0.62,0.57,0.62,Matches
515,Dwight Yorke,tt TRI,"FW,MF",Aston Villa,23,1971,35,35,3014,33.5,17,10,27,15,2,2,1,0,0.51,0.30,0.81,0.45,0.75,Matches
516,Ned Zelić,au AUS,"DF,MF",QPR,24,1971,4,3,300,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
