,player_name,squad,nation,minutes_played,goals,assists,cards
393,Claude Davis,Derby County,jm JAM,1532,0.0,0,4.0
394,Claude Davis,Sheffield Utd,jm JAM,1496,0.0,0,4.0
395,Claudio Reyna,Manchester City,us USA,5789,4.0,3,5.0
396,Claudio Reyna,Sunderland,us USA,2344,3.0,1,5.0
397,Claus Jensen,Charlton Ath,dk DEN,10000,16.0,16,2.0
398,Claus Jensen,Fulham,dk DEN,2686,4.0,6,1.0
399,Clint Dempsey,Fulham,us USA,14673,50.0,15,17.0
400,Clint Dempsey,Tottenham,us USA,1993,7.0,4,4.0
401,Clinton Morrison,Birmingham City,ie IRL,5107,14.0,7,10.0
402,Clinton Morrison,Crystal Palace,ie IRL,9,1.0,0,0.0
403,Clive Clarke,West Ham,ie IRL,120,0.0,0,0.0
404,Colin Calderwood,Aston Villa,sct SCO,2051,0.0,0,2.0
405,Colin Calderwood,Tottenham,sct SCO,13565,6.0,0,30.0
406,Colin Cooper,Middlesbrough,eng ENG,12457,5.0,2,24.0
407,Colin Cooper,Nott'ham Forest,eng ENG,9532,8.0,3,20.0
408,Colin Hendry,Blackburn,sct SCO,18032,8.0,3,33.0
409,Colin Hendry,Bolton,sct SCO,203,0.0,1,2.0
410,Colin Hendry,Coventry City,sct SCO,875,0.0,0,0.0
411,Colin Kazim-Richards,Sheffield Utd,tr TUR,1502,1.0,3,2.0
412,Connor Roberts,Burnley,wls WAL,1692,1.0,1,2.0
413,Connor Roberts,Swansea City,wls WAL,268,0.0,0,0.0
414,Connor Wickham,Crystal Palace,eng ENG,1895,8.0,5,2.0
415,Connor Wickham,Sunderland,eng ENG,4593,11.0,2,9.0
416,Craig Bellamy,Blackburn,wls WAL,2015,13.0,2,5.0
417,Craig Bellamy,Cardiff City,wls WAL,1255,2.0,1,3.0
418,Craig Bellamy,Coventry City,wls WAL,2758,6.0,1,7.0
419,Craig Bellamy,Liverpool,wls WAL,3165,13.0,5,8.0
420,Craig Bellamy,Manchester City,wls WAL,3010,12.0,8,7.0
421,Craig Bellamy,Newcastle Utd,wls WAL,7767,27.0,13,15.0
422,Craig Bellamy,West Ham,wls WAL,1757,7.0,1,7.0
423,Craig Dawson,Watford,eng ENG,2361,2.0,0,6.0
424,Craig Dawson,West Brom,eng ENG,13342,12.0,2,26.0
425,Craig Dawson,West Ham,eng ENG,5399,5.0,2,14.0
426,Craig Dawson,Wolves,eng ENG,1414,1.0,0,4.0
427,Craig Forrest,Chelsea,ca CAN,235,0.0,0,0.0
428,Craig Forrest,Ipswich Town,ca CAN,6745,0.0,0,2.0
429,Craig Forrest,West Ham,ca CAN,2545,0.0,0,0.0
430,Craig Gardner,Aston Villa,eng ENG,2923,5.0,1,9.0
431,Craig Gardner,Birmingham City,eng ENG,3114,9.0,1,13.0
432,Craig Gardner,Sunderland,eng ENG,5718,11.0,4,23.0
433,Craig Gardner,West Brom,eng ENG,4934,6.0,8,16.0
434,Curtis Davies,Aston Villa,eng ENG,3955,3.0,1,3.0
435,Curtis Davies,Birmingham City,eng ENG,338,0.0,0,1.0
436,Curtis Davies,Hull City,eng ENG,7272,2.0,3,12.0
437,Curtis Davies,West Brom,eng ENG,2970,2.0,0,0.0
438,DJ Campbell,Birmingham City,eng ENG,502,0.0,0,0.0
439,DJ Campbell,Blackpool,eng ENG,2626,13.0,1,2.0
440,DJ Campbell,QPR,eng ENG,328,1.0,0,0.0
441,Dale Gordon,West Ham,eng ENG,669,1.0,1,0.0
442,Dale Stephens,Brighton,eng ENG,8255,1.0,5,21.0
443,Dale Stephens,Burnley,eng ENG,385,0.0,0,2.0
444,Damien Duff,Blackburn,ie IRL,8343,21.0,15,6.0
445,Damien Duff,Chelsea,ie IRL,5441,14.0,20,4.0
446,Damien Duff,Fulham,ie IRL,9552,15.0,18,8.0
447,Damien Duff,Newcastle Utd,ie IRL,5258,4.0,2,8.0
448,Damien Francis,Norwich City,jm JAM,2866,7.0,1,3.0
449,Damien Francis,Watford,jm JAM,2481,4.0,0,5.0
450,Damien Francis,Wigan Athletic,jm JAM,1451,1.0,2,2.0
451,Damien Francis,Wimbledon,jm JAM,278,0.0,0,0.0
452,Dan Burn,Brighton,eng ENG,5963,2.0,0,14.0
453,Dan Burn,Fulham,eng ENG,607,0.0,0,0.0
454,Dan Burn,Newcastle Utd,eng ENG,4551,1.0,1,9.0
455,Daniel Ayala,Liverpool,es ESP,236,0.0,0,0.0
456,Daniel Ayala,Middlesbrough,es ESP,918,1.0,0,3.0
457,Daniel Ayala,Norwich City,es ESP,497,0.0,0,2.0
458,Daniel Cousin,Hull City,ga GAB,1659,4.0,1,1.0
459,Daniel James,Fulham,wls WAL,621,2.0,1,0.0
460,Daniel James,Leeds United,wls WAL,2564,4.0,4,8.0
461,Daniel James,Manchester Utd,wls WAL,3323,6.0,7,7.0
462,Daniel Sturridge,Bolton,eng ENG,972,8.0,0,1.0
463,Daniel Sturridge,Chelsea,eng ENG,2877,13.0,3,3.0
464,Daniel Sturridge,Liverpool,eng ENG,6797,51.0,15,6.0
465,Daniel Sturridge,Manchester City,eng ENG,619,5.0,3,0.0
466,Daniel Sturridge,West Brom,eng ENG,118,0.0,0,0.0
467,Danny Collins,Stoke City,wls WAL,4111,0.0,1,6.0
468,Danny Collins,Sunderland,wls WAL,8435,3.0,3,9.0
469,Danny Drinkwater,Aston Villa,eng ENG,259,0.0,0,1.0
470,Danny Drinkwater,Burnley,eng ENG,58,0.0,0,0.0
471,Danny Drinkwater,Chelsea,eng ENG,527,1.0,0,0.0
472,Danny Drinkwater,Leicester City,eng ENG,6987,4.0,9,12.0
473,Danny Gabbidon,Crystal Palace,wls WAL,1974,1.0,0,0.0
474,Danny Gabbidon,QPR,wls WAL,1425,0.0,0,1.0
475,Danny Gabbidon,West Ham,wls WAL,7936,0.0,1,7.0
476,Danny Graham,Hull City,eng ENG,999,1.0,1,1.0
477,Danny Graham,Middlesbrough,eng ENG,240,1.0,0,1.0
478,Danny Graham,Sunderland,eng ENG,1938,1.0,1,0.0
479,Danny Graham,Swansea City,eng ENG,3741,15.0,3,0.0
480,Danny Granville,Chelsea,eng ENG,1199,0.0,1,2.0
481,Danny Granville,Crystal Palace,eng ENG,3114,3.0,0,7.0
482,Danny Granville,Leeds United,eng ENG,631,0.0,0,3.0
483,Danny Granville,Manchester City,eng ENG,1310,0.0,1,1.0
484,Danny Guthrie,Bolton,eng ENG,1900,0.0,0,4.0
485,Danny Guthrie,Liverpool,eng ENG,32,0.0,0,0.0
486,Danny Guthrie,Newcastle Utd,eng ENG,4026,3.0,4,10.0
487,Danny Guthrie,Reading,eng ENG,1614,1.0,1,4.0
488,Danny Higginbotham,Derby County,gi GIB,5392,1.0,1,10.0
489,Danny Higginbotham,Manchester Utd,gi GIB,182,0.0,0,0.0
490,Danny Higginbotham,Southampton,gi GIB,4472,1.0,0,3.0
491,Danny Higginbotham,Stoke City,gi GIB,5421,4.0,4,3.0
492,Danny Higginbotham,Sunderland,gi GIB,1980,3.0,0,1.0
493,Danny Ings,Aston Villa,eng ENG,2722,13.0,6,7.0
494,Danny Ings,Burnley,eng ENG,3024,11.0,4,6.0
495,Danny Ings,Liverpool,eng ENG,607,3.0,0,1.0
496,Danny Ings,Southampton,eng ENG,6628,41.0,9,5.0
497,Danny Ings,West Ham,eng ENG,775,2.0,2,1.0
498,Danny Mills,Charlton Ath,eng ENG,3132,2.0,2,10.0
499,Danny Mills,Derby County,eng ENG,121,0.0,0,0.0
500,Danny Mills,Leeds United,eng ENG,8636,3.0,5,33.0
501,Danny Mills,Manchester City,eng ENG,4103,1.0,3,12.0
502,Danny Mills,Middlesbrough,eng ENG,2503,1.0,1,7.0
503,Danny Murphy,Charlton Ath,eng ENG,4715,7.0,15,9.0
504,Danny Murphy,Fulham,eng ENG,13768,18.0,14,32.0
505,Danny Murphy,Liverpool,eng ENG,10892,25.0,25,21.0
506,Danny Murphy,Tottenham,eng ENG,886,1.0,1,1.0
507,Danny Rose,Newcastle Utd,eng ENG,863,0.0,0,2.0
508,Danny Rose,Sunderland,eng ENG,2214,1.0,1,6.0
509,Danny Rose,Tottenham,eng ENG,12131,8.0,17,43.0
510,Danny Rose,Watford,eng ENG,689,0.0,0,4.0
511,Danny Shittu,Bolton,ng NGA,789,0.0,0,1.0
512,Danny Shittu,Watford,ng NGA,2343,1.0,0,2.0
513,Danny Simpson,Blackburn,eng ENG,888,0.0,0,2.0
514,Danny Simpson,Leicester City,eng ENG,9381,0.0,1,25.0
515,Danny Simpson,Manchester Utd,eng ENG,130,0.0,0,0.0
516,Danny Simpson,Newcastle Utd,eng ENG,7320,0.0,0,14.0
517,Danny Simpson,QPR,eng ENG,67,0.0,0,0.0
518,Danny Sonner,Sheffield Weds,nir NIR,3748,3.0,3,12.0
519,Danny Ward,Bolton,eng ENG,18,0.0,0,0.0
520,Danny Ward,Cardiff City,eng ENG,445,1.0,0,0.0
521,Danny Ward,Leicester City,wls WAL,2430,0.0,0,0.0
522,Danny Ward,Liverpool,wls WAL,180,0.0,0,0.0
523,Danny Welbeck,Arsenal,eng ENG,4333,16.0,11,5.0
524,Danny Welbeck,Brighton,eng ENG,4877,18.0,6,0.0
525,Danny Welbeck,Manchester Utd,eng ENG,5078,20.0,9,6.0
526,Danny Welbeck,Sunderland,eng ENG,1756,6.0,1,2.0
527,Danny Welbeck,Watford,eng ENG,822,2.0,0,0.0
528,Danny Wilson,Liverpool,sct SCO,157,0.0,0,1.0
529,Danny Wilson,Sheffield Weds,nir NIR,1942,2.0,0,1.0
530,Darius Vassell,Aston Villa,eng ENG,9919,35.0,11,8.0
531,Darius Vassell,Manchester City,eng ENG,7805,17.0,11,13.0
532,Darren Ambrose,Charlton Ath,eng ENG,3437,6.0,3,4.0
533,Darren Ambrose,Ipswich Town,eng ENG,6,0.0,0,0.0
534,Darren Ambrose,Newcastle Utd,eng ENG,1716,5.0,2,4.0
535,Darren Anderton,Birmingham City,eng ENG,868,3.0,1,1.0
536,Darren Anderton,Tottenham,eng ENG,24091,34.0,67,34.0
537,Darren Beckford,Norwich City,eng ENG,546,1.0,0,0.0
538,Darren Beckford,Oldham Athletic,eng ENG,1833,9.0,1,2.0
539,Darren Bent,Aston Villa,eng ENG,4154,21.0,2,2.0
540,Darren Bent,Charlton Ath,eng ENG,6027,31.0,5,3.0
541,Darren Bent,Fulham,eng ENG,1247,3.0,2,0.0
542,Darren Bent,Ipswich Town,eng ENG,230,1.0,0,0.0
543,Darren Bent,Sunderland,eng ENG,5126,32.0,1,6.0
544,Darren Bent,Tottenham,eng ENG,3323,18.0,5,1.0
545,Darren Carter,Birmingham City,eng ENG,1496,2.0,1,1.0
546,Darren Carter,West Brom,eng ENG,1103,1.0,0,2.0
547,Darren Eadie,Leicester City,eng ENG,2735,2.0,1,4.0
548,Darren Eadie,Norwich City,eng ENG,2958,5.0,3,0.0
549,Darren Huckerby,Coventry City,eng ENG,7515,28.0,7,18.0
550,Darren Huckerby,Leeds United,eng ENG,1501,2.0,3,0.0
551,Darren Huckerby,Manchester City,eng ENG,1280,2.0,1,2.0
552,Darren Huckerby,Newcastle Utd,eng ENG,45,0.0,0,0.0
553,Darren Huckerby,Norwich City,eng ENG,3186,6.0,6,0.0
554,Darren Patterson,Crystal Palace,nir NIR,1849,1.0,0,8.0
555,Darren Peacock,Blackburn,eng ENG,2421,1.0,2,7.0
556,Darren Peacock,Newcastle Utd,eng ENG,11817,2.0,5,16.0
557,Darren Peacock,QPR,eng ENG,5932,5.0,2,10.0
558,Darren Pitcher,Crystal Palace,eng ENG,1963,0.0,0,5.0
559,Darren Purse,Birmingham City,eng ENG,2482,1.0,0,9.0
560,Darren Purse,West Brom,eng ENG,1953,0.0,0,4.0
561,Darren Randolph,Charlton Ath,ie IRL,90,0.0,0,0.0
562,Darren Randolph,West Ham,ie IRL,2970,0.0,0,1.0
563,Darron Gibson,Everton,ie IRL,3415,2.0,4,8.0
564,Darron Gibson,Manchester Utd,ie IRL,1481,3.0,4,6.0
565,Darron Gibson,Sunderland,ie IRL,640,0.0,0,4.0
566,Daryl Janmaat,Newcastle Utd,nl NED,6003,3.0,10,16.0
567,Daryl Janmaat,Watford,nl NED,5564,5.0,4,9.0
568,Dave Kitson,Reading,eng ENG,3326,12.0,4,6.0
569,Dave Kitson,Stoke City,eng ENG,1701,3.0,2,3.0
570,David Batty,Blackburn,eng ENG,4718,1.0,3,10.0
571,David Batty,Leeds United,eng ENG,10275,1.0,9,33.0
572,David Batty,Newcastle Utd,eng ENG,7141,3.0,3,32.0
573,David Bellion,Manchester Utd,fr FRA,665,4.0,1,0.0
574,David Bellion,Sunderland,fr FRA,749,1.0,0,0.0
575,David Bellion,West Ham,fr FRA,215,0.0,0,0.0
576,David Bentley,Arsenal,eng ENG,61,0.0,0,0.0
577,David Bentley,Birmingham City,eng ENG,821,0.0,1,0.0
578,David Bentley,Blackburn,eng ENG,8421,13.0,17,22.0
579,David Bentley,Norwich City,eng ENG,2005,2.0,3,6.0
580,David Bentley,Tottenham,eng ENG,2912,2.0,3,6.0
581,David Brooks,Bournemouth,wls WAL,2940,8.0,5,5.0
582,David Burrows,Coventry City,eng ENG,9140,0.0,4,27.0
583,David Burrows,Everton,eng ENG,1589,0.0,1,8.0
584,David Burrows,Liverpool,eng ENG,2855,2.0,2,4.0
585,David Burrows,West Ham,eng ENG,2530,1.0,0,2.0
586,David Button,Brighton,eng ENG,360,0.0,0,0.0
587,David Button,West Brom,eng ENG,90,0.0,0,0.0
588,David Connolly,Sunderland,ie IRL,96,0.0,0,0.0
589,David Connolly,Wigan Athletic,ie IRL,564,1.0,0,0.0
590,David Dunn,Birmingham City,eng ENG,3077,6.0,5,6.0
591,David Dunn,Blackburn,eng ENG,13316,31.0,16,33.0
592,David Edgar,Burnley,ca CAN,241,0.0,0,0.0
593,David Edgar,Newcastle Utd,ca CAN,1029,2.0,1,3.0
594,David Ginola,Aston Villa,fr FRA,1455,3.0,4,8.0
595,David Ginola,Everton,fr FRA,187,0.0,0,0.0
596,David Ginola,Newcastle Utd,fr FRA,4653,6.0,12,10.0
597,David Ginola,Tottenham,fr FRA,8249,12.0,26,19.0
598,David Healy,Fulham,nir NIR,1360,4.0,0,2.0
599,David Healy,Manchester Utd,nir NIR,32,0.0,0,0.0
600,David Healy,Sunderland,nir NIR,191,1.0,1,1.0
601,David Hopkin,Bradford City,sct SCO,754,0.0,0,1.0
602,David Hopkin,Chelsea,sct SCO,2099,2.0,3,3.0
603,David Hopkin,Leeds United,sct SCO,5754,6.0,6,11.0
604,David James,Aston Villa,eng ENG,5985,0.0,0,0.0
605,David James,Liverpool,eng ENG,19144,0.0,2,4.0
606,David James,Manchester City,eng ENG,8370,0.0,0,1.0
607,David James,Portsmouth,eng ENG,12042,0.0,0,9.0
608,David James,West Ham,eng ENG,5760,0.0,0,0.0
609,David Kerslake,Leeds United,eng ENG,720,0.0,1,0.0
610,David Kerslake,Tottenham,eng ENG,3076,0.0,3,3.0
611,David Luiz,Arsenal,br BRA,4205,3.0,1,9.0
612,David Luiz,Chelsea,br BRA,13627,11.0,6,36.0
613,David Marshall,Cardiff City,sct SCO,3330,0.0,0,2.0
614,David Marshall,Hull City,sct SCO,1440,0.0,0,0.0
615,David May,Blackburn,eng ENG,6593,2.0,3,7.0
616,David May,Manchester Utd,eng ENG,6338,5.0,0,12.0
617,David N'Gog,Bolton,fr FRA,2031,3.0,4,2.0
618,David N'Gog,Liverpool,fr FRA,2411,9.0,1,3.0
619,David N'Gog,Swansea City,fr FRA,45,0.0,0,0.0
620,David Rennie,Coventry City,sct SCO,7047,3.0,5,6.0
621,David Robertson,Leeds United,sct SCO,2181,0.0,2,6.0
622,David Rocastle,Chelsea,eng ENG,2187,0.0,1,3.0
623,David Rocastle,Leeds United,eng ENG,1630,2.0,3,1.0
624,David Rocastle,Manchester City,eng ENG,1849,2.0,2,3.0
625,David Thompson,Blackburn,eng ENG,4232,5.0,7,16.0
626,David Thompson,Bolton,eng ENG,287,0.0,0,3.0
627,David Thompson,Coventry City,eng ENG,1886,3.0,3,10.0
628,David Thompson,Liverpool,eng ENG,2457,5.0,5,12.0
629,David Thompson,Portsmouth,eng ENG,446,0.0,1,3.0
630,David Thompson,Wigan Athletic,eng ENG,627,2.0,1,4.0
631,David Unsworth,Everton,eng ENG,24466,33.0,12,56.0
632,David Unsworth,Portsmouth,eng ENG,1194,2.0,3,4.0
633,David Unsworth,Sheffield Utd,eng ENG,375,0.0,1,1.0
634,David Unsworth,West Ham,eng ENG,2832,2.0,2,10.0
635,David Unsworth,Wigan Athletic,eng ENG,636,1.0,0,1.0
636,David Wetherall,Bradford City,eng ENG,4989,3.0,2,10.0
637,David Wetherall,Leeds United,eng ENG,16955,11.0,11,31.0
638,David Wheater,Bolton,eng ENG,2548,2.0,2,6.0
639,David Wheater,Middlesbrough,eng ENG,6279,5.0,2,11.0
640,Dean Ashton,Norwich City,eng ENG,1421,7.0,3,0.0
641,Dean Ashton,West Ham,eng ENG,2928,15.0,0,0.0
642,Dean Gordon,Crystal Palace,eng ENG,7218,4.0,5,7.0
643,Dean Gordon,Middlesbrough,eng ENG,5038,5.0,5,6.0
644,Dean Holdsworth,Bolton,eng ENG,2930,5.0,1,13.0
645,Dean Holdsworth,Wimbledon,eng ENG,13051,58.0,15,20.0
646,Dean Kiely,Charlton Ath,ie IRL,15827,0.0,2,2.0
647,Dean Kiely,Portsmouth,ie IRL,1350,0.0,0,0.0
648,Dean Kiely,West Brom,ie IRL,270,0.0,0,0.0
649,Dean Richards,Southampton,eng ENG,6004,3.0,0,6.0
650,Dean Richards,Tottenham,eng ENG,6460,4.0,2,11.0
651,Dean Saunders,Aston Villa,wls WAL,9794,38.0,8,4.0
652,Dean Saunders,Bradford City,wls WAL,2854,3.0,2,1.0
653,Dean Saunders,Liverpool,wls WAL,490,1.0,1,0.0
654,Dean Saunders,Nott'ham Forest,wls WAL,2850,3.0,3,0.0
655,Dean Sturridge,Derby County,eng ENG,8535,32.0,10,24.0
656,Dean Sturridge,Leicester City,eng ENG,1469,6.0,3,4.0
657,Dean Sturridge,Wolves,eng ENG,199,0.0,1,0.0
658,Dean Whitehead,Huddersfield,eng ENG,71,0.0,0,0.0
659,Dean Whitehead,Stoke City,eng ENG,9575,3.0,3,33.0
660,Dean Whitehead,Sunderland,eng ENG,8531,4.0,8,22.0
661,Dean Windass,Bradford City,eng ENG,5113,13.0,4,16.0
662,Dean Windass,Hull City,eng ENG,120,0.0,0,1.0
663,Dean Windass,Middlesbrough,eng ENG,1518,3.0,0,4.0
664,Dejan Lovren,Liverpool,hr CRO,10376,5.0,3,18.0
665,Dejan Lovren,Southampton,hr CRO,2787,2.0,1,7.0
666,Demarai Gray,Everton,jm JAM,4845,9.0,5,6.0
667,Demarai Gray,Leicester City,jm JAM,5559,10.0,9,7.0
668,Demba Ba,Chelsea,sn SEN,1537,7.0,1,0.0
669,Demba Ba,Newcastle Utd,sn SEN,4385,29.0,2,1.0
670,Demba Ba,West Ham,sn SEN,933,7.0,0,1.0
671,Dennis Wise,Chelsea,eng ENG,22361,33.0,39,74.0
672,Dennis Wise,Leicester City,eng ENG,1337,1.0,0,7.0
673,Deon Burton,Derby County,jm JAM,6971,22.0,11,15.0
674,Deon Burton,Portsmouth,jm JAM,17,0.0,0,0.0
675,Des Hamilton,Newcastle Utd,eng ENG,735,0.0,1,0.0
676,Dickson Etuhu,Fulham,ng NGA,5920,3.0,2,11.0
677,Dickson Etuhu,Sunderland,ng NGA,1504,1.0,1,4.0
678,Dietmar Hamann,Liverpool,de GER,15251,8.0,20,37.0
679,Dietmar Hamann,Manchester City,de GER,3664,0.0,1,13.0
680,Dietmar Hamann,Newcastle Utd,de GER,1780,4.0,1,8.0
681,Dimitar Berbatov,Fulham,bg BUL,4406,19.0,4,4.0
682,Dimitar Berbatov,Manchester Utd,bg BUL,7361,48.0,18,4.0
683,Dimitar Berbatov,Tottenham,bg BUL,5730,27.0,18,4.0
684,Diogo Jota,Liverpool,pt POR,4607,31.0,8,7.0
685,Diogo Jota,Wolves,pt POR,4639,16.0,6,15.0
686,Diomansy Kamara,Fulham,sn SEN,3027,12.0,1,7.0
687,Diomansy Kamara,Portsmouth,sn SEN,1372,4.0,0,3.0
688,Diomansy Kamara,West Brom,sn SEN,1789,1.0,2,3.0
689,Dion Dublin,Aston Villa,eng ENG,10896,48.0,16,17.0
690,Dion Dublin,Coventry City,eng ENG,12683,61.0,24,19.0
691,Dion Dublin,Manchester Utd,eng ENG,437,2.0,0,1.0
692,Djed Spence,Tottenham,eng ENG,7,0.0,0,0.0
693,Djimi Traoré,Charlton Ath,ml MLI,797,0.0,0,3.0
694,Djimi Traoré,Liverpool,ml MLI,6529,0.0,1,7.0
695,Djimi Traoré,Portsmouth,ml MLI,944,0.0,0,3.0
696,Dominic Matteo,Blackburn,sct SCO,2743,0.0,1,9.0
697,Dominic Matteo,Leeds United,sct SCO,9996,2.0,3,25.0
698,Dominic Matteo,Liverpool,sct SCO,10257,2.0,10,10.0
699,Dominic Solanke,Bournemouth,eng ENG,4858,9.0,9,3.0
700,Dominic Solanke,Liverpool,eng ENG,596,1.0,1,0.0
701,Don Hutchison,Everton,sct SCO,6024,10.0,11,20.0
702,Don Hutchison,Liverpool,sct SCO,3070,7.0,4,5.0
703,Don Hutchison,Sunderland,sct SCO,2850,8.0,6,12.0
704,Don Hutchison,West Ham,sct SCO,4746,12.0,6,12.0
705,Dougie Freedman,Crystal Palace,sct SCO,1163,1.0,1,0.0
706,Dougie Freedman,Nott'ham Forest,sct SCO,1815,9.0,2,1.0
707,Douglas Luiz,Aston Villa,br BRA,11035,11.0,13,33.0
708,Duncan Ferguson,Everton,sct SCO,15777,60.0,23,48.0
709,Duncan Ferguson,Newcastle Utd,sct SCO,2055,8.0,1,1.0
710,Duncan Jupp,Wimbledon,sct SCO,1717,0.0,0,6.0
711,Dwight Yorke,Aston Villa,tt TRI,14247,60.0,27,11.0
712,Dwight Yorke,Birmingham City,tt TRI,526,2.0,0,1.0
713,Dwight Yorke,Blackburn,tt TRI,3873,12.0,5,1.0
714,Dwight Yorke,Manchester Utd,tt TRI,7278,48.0,18,5.0
715,Dwight Yorke,Sunderland,tt TRI,1522,1.0,0,8.0
716,Eberechi Eze,Crystal Palace,eng ENG,5800,15.0,11,7.0
717,Eddie Lewis,Derby County,us USA,1903,0.0,1,3.0
718,Eddie Lewis,Fulham,us USA,90,0.0,0,0.0
719,Eddie McGoldrick,Arsenal,ie IRL,2799,0.0,4,3.0
720,Eddie McGoldrick,Crystal Palace,ie IRL,3442,8.0,4,3.0
721,Edwin van der Sar,Fulham,nl NED,11328,0.0,0,5.0
722,Edwin van der Sar,Manchester Utd,nl NED,16591,0.0,1,5.0
723,Efan Ekoku,Norwich City,ng NGA,2417,15.0,2,2.0
724,Efan Ekoku,Wimbledon,ng NGA,8852,38.0,8,16.0
725,Elliott Bennett,Norwich City,eng ENG,3056,2.0,7,8.0
726,Emerson,Middlesbrough,br BRA,2793,4.0,7,11.0
727,Emerson,Tottenham,br BRA,4021,3.0,2,8.0
728,Emile Heskey,Aston Villa,eng ENG,4569,9.0,4,9.0
729,Emile Heskey,Birmingham City,eng ENG,5686,14.0,8,12.0
730,Emile Heskey,Leicester City,eng ENG,10842,33.0,17,21.0
731,Emile Heskey,Liverpool,eng ENG,10535,39.0,19,11.0
732,Emile Heskey,Wigan Athletic,eng ENG,6455,15.0,5,13.0
733,Emiliano Martínez,Arsenal,ar ARG,1253,0.0,0,2.0
734,Emiliano Martínez,Aston Villa,ar ARG,9799,0.0,0,12.0
735,Emmanuel Adebayor,Arsenal,tg TOG,7788,46.0,15,11.0
736,Emmanuel Adebayor,Crystal Palace,tg TOG,619,1.0,1,1.0
737,Emmanuel Adebayor,Manchester City,tg TOG,2451,15.0,3,1.0
738,Emmanuel Adebayor,Tottenham,tg TOG,7043,35.0,17,8.0
739,Emmanuel Dennis,Nott'ham Forest,ng NGA,720,2.0,2,3.0
740,Emmanuel Dennis,Watford,ng NGA,2581,10.0,6,10.0
741,Emmerson Boyce,Crystal Palace,bb BRB,2342,0.0,1,2.0
742,Emmerson Boyce,Wigan Athletic,bb BRB,16651,11.0,3,20.0
743,Eric Cantona,Leeds United,fr FRA,1094,6.0,5,3.0
744,Eric Cantona,Manchester Utd,fr FRA,12641,63.0,51,21.0
745,Erik Pieters,Burnley,nl NED,3874,0.0,6,4.0
746,Erik Pieters,Stoke City,nl NED,14426,1.0,7,33.0
747,Eyal Berkovic,Manchester City,il ISR,2303,1.0,8,2.0
748,Eyal Berkovic,Portsmouth,il ISR,1265,2.0,5,2.0
749,Eyal Berkovic,Southampton,il ISR,2156,4.0,7,4.0
750,Eyal Berkovic,West Ham,il ISR,5168,10.0,19,5.0
751,Ezri Konsa,Aston Villa,eng ENG,11034,5.0,2,20.0
752,Fabian Delph,Aston Villa,eng ENG,8694,3.0,5,23.0
753,Fabian Delph,Everton,eng ENG,2118,0.0,0,9.0
754,Fabian Delph,Manchester City,eng ENG,3443,4.0,3,5.0
755,Fabio Borini,Chelsea,it ITA,37,0.0,0,0.0
756,Fabio Borini,Liverpool,it ITA,910,2.0,1,4.0
757,Fabio Borini,Sunderland,it ITA,5774,14.0,4,17.0
758,Fabrice Muamba,Birmingham City,eng ENG,3196,2.0,1,5.0
759,Fabrice Muamba,Bolton,eng ENG,9670,3.0,1,24.0
760,Federico Fernández,Newcastle Utd,ar ARG,6706,2.0,3,14.0
761,Federico Fernández,Swansea City,ar ARG,10461,2.0,4,15.0
762,Fernando Llorente,Swansea City,es ESP,2442,15.0,1,2.0
763,Fernando Llorente,Tottenham,es ESP,932,2.0,4,3.0
764,Fernando Torres,Chelsea,es ESP,6823,20.0,17,19.0
765,Fernando Torres,Liverpool,es ESP,7856,65.0,12,17.0
766,Fitz Hall,Crystal Palace,eng ENG,3171,2.0,0,3.0
767,Fitz Hall,QPR,eng ENG,922,0.0,0,3.0
768,Fitz Hall,Southampton,eng ENG,750,0.0,0,0.0
769,Fitz Hall,Wigan Athletic,eng ENG,1862,0.0,0,4.0
770,Flynn Downes,West Ham,eng ENG,762,0.0,0,2.0
771,Fraizer Campbell,Cardiff City,eng ENG,2762,6.0,2,4.0
772,Fraizer Campbell,Crystal Palace,eng ENG,1699,5.0,0,6.0
773,Fraizer Campbell,Manchester Utd,eng ENG,97,0.0,0,1.0
774,Fraizer Campbell,Sunderland,eng ENG,3043,6.0,5,6.0
775,Fraizer Campbell,Tottenham,eng ENG,283,1.0,0,1.0
776,Francis Jeffers,Arsenal,eng ENG,548,4.0,1,2.0
777,Francis Jeffers,Blackburn,eng ENG,351,0.0,1,1.0
778,Francis Jeffers,Charlton Ath,eng ENG,862,3.0,3,2.0
779,Francis Jeffers,Everton,eng ENG,3956,19.0,12,6.0
780,Franck Queudrue,Birmingham City,fr FRA,1711,0.0,1,4.0
781,Franck Queudrue,Fulham,fr FRA,2515,1.0,3,8.0
782,Franck Queudrue,Middlesbrough,fr FRA,12546,11.0,15,37.0
783,Franco Di Santo,Blackburn,ar ARG,1154,1.0,1,3.0
784,Franco Di Santo,Chelsea,ar ARG,163,0.0,1,0.0
785,Franco Di Santo,Wigan Athletic,ar ARG,5077,13.0,5,11.0
786,Frank Lampard,Chelsea,eng ENG,35911,147.0,90,45.0
787,Frank Lampard,Manchester City,eng ENG,1002,6.0,1,1.0
788,Frank Lampard,West Ham,eng ENG,11959,24.0,11,17.0
789,Frank Sinclair,Chelsea,jm JAM,13578,6.0,1,40.0
790,Frank Sinclair,Leicester City,jm JAM,10641,2.0,5,35.0
791,Franz Carr,Aston Villa,eng ENG,106,0.0,0,1.0
